Sentence Index,Sentence,Word,POS Tag
520,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
521,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
521,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
521,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
521,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
521,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
522,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
522,বাপেকৰ নাম ৰমেশ।,নাম,UNK
522,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
523,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
523,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
523,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
523,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
524,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
524,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
524,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
524,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
524,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
525,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
525,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
525,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
525,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
526,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
526,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
526,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
527,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
527,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
527,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
527,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
527,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
528,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
528,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
528,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
528,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
529,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
529,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
529,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
530,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
530,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
530,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
530,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
531,মই বিয়লি চাহ খাব।,মই,PRON
531,মই বিয়লি চাহ খাব।,বিয়লি,VERB
531,মই বিয়লি চাহ খাব।,চাহ,UNK
531,মই বিয়লি চাহ খাব।,খাব।,UNK
532,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
532,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
532,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
532,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
533,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
533,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
533,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
534,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
534,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
534,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
535,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
535,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
535,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
535,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
536,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
536,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
536,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
536,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
537,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
537,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
537,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
538,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
538,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
538,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
538,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
539,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
539,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
539,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
539,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
540,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
540,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
540,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
540,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
541,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
541,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
541,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
542,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
542,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
542,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
542,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
543,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
543,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
543,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
543,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
544,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
544,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
544,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
544,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
545,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
545,বাপেকৰ নাম ৰমেশ।,নাম,UNK
545,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
546,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
546,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
546,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
546,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
547,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
547,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
547,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
547,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
548,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
548,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
548,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
548,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
549,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
549,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
549,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
549,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
550,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
550,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
550,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
550,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
551,মই বিয়লি চাহ খাব।,মই,PRON
551,মই বিয়লি চাহ খাব।,বিয়লি,VERB
551,মই বিয়লি চাহ খাব।,চাহ,UNK
551,মই বিয়লি চাহ খাব।,খাব।,UNK
552,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
552,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
552,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
552,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
553,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
553,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
553,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
553,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
554,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
554,বাপেকৰ নাম ৰমেশ।,নাম,UNK
554,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
555,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
555,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
555,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
556,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
556,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
556,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
556,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
557,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
557,বাপেকৰ নাম ৰমেশ।,নাম,UNK
557,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
558,মই বিয়লি চাহ খাব।,মই,PRON
558,মই বিয়লি চাহ খাব।,বিয়লি,VERB
558,মই বিয়লি চাহ খাব।,চাহ,UNK
558,মই বিয়লি চাহ খাব।,খাব।,UNK
559,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
559,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
559,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
559,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
560,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
560,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
560,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
560,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
561,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
561,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
